college_name,institute_code,year,counselling_system,round,seat_allocation_type,official_branch_name,normalized_branch,category,category_rank_type,quota,gender_pool,opening_rank,closing_rank,percentile,score,rank_type,source_id,source_page
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 3,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,EWS,EWS category rank,All India,Female-only (including Supernumerary),4784,4784,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 3,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,EWS,EWS category rank,All India,Gender-Neutral,4004,4232,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 3,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,OBC-NCL,OBC-NCL category rank,All India,Female-only (including Supernumerary),13744,14952,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 3,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,OBC-NCL,OBC-NCL category rank,All India,Gender-Neutral,7787,10701,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 3,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,OBC-NCL (PwD),OBC-NCL (PwD) category rank,All India,Gender-Neutral,691,691,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 3,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,OPEN,CRL,All India,Female-only (including Supernumerary),23237,33106,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 3,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,OPEN,CRL,All India,Gender-Neutral,18106,25834,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 3,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,OPEN (PwD),OPEN-PwD rank,All India,Gender-Neutral,378,378,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 3,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,SC,SC category rank,All India,Female-only (including Supernumerary),7378,7378,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 3,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,SC,SC category rank,All India,Gender-Neutral,4771,6764,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 3,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,ST,ST category rank,All India,Female-only (including Supernumerary),4383,4383,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 3,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,ST,ST category rank,All India,Gender-Neutral,3245,3417,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 3,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS,EWS category rank,All India,Female-only (including Supernumerary),4327,5359,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 3,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS,EWS category rank,All India,Gender-Neutral,3421,3990,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 3,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS (PwD),EWS (PwD) category rank,All India,Gender-Neutral,192,192,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 3,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL,OBC-NCL category rank,All India,Female-only (including Supernumerary),8526,13799,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 3,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL,OBC-NCL category rank,All India,Gender-Neutral,6559,10199,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 3,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL (PwD),OBC-NCL (PwD) category rank,All India,Gender-Neutral,573,679,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 3,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN,CRL,All India,Female-only (including Supernumerary),21348,30414,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 3,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN,CRL,All India,Gender-Neutral,11759,24781,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 3,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN (PwD),OPEN-PwD rank,All India,Female-only (including Supernumerary),826,826,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 3,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN (PwD),OPEN-PwD rank,All India,Gender-Neutral,814,1377,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 3,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,SC,SC category rank,All India,Female-only (including Supernumerary),5715,8129,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 3,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,SC,SC category rank,All India,Gender-Neutral,4235,7465,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 3,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,SC (PwD),SC (PwD) category rank,All India,Gender-Neutral,261,327,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 3,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,ST,ST category rank,All India,Female-only (including Supernumerary),3829,4458,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 3,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,ST,ST category rank,All India,Gender-Neutral,2075,3530,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 3,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,EWS,EWS category rank,All India,Female-only (including Supernumerary),5906,6171,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 3,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,EWS,EWS category rank,All India,Gender-Neutral,4575,5277,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 3,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OBC-NCL,OBC-NCL category rank,All India,Female-only (including Supernumerary),14152,16367,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 3,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OBC-NCL,OBC-NCL category rank,All India,Gender-Neutral,9574,11875,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 3,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OBC-NCL (PwD),OBC-NCL (PwD) category rank,All India,Gender-Neutral,805,805,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 3,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN,CRL,All India,Female-only (including Supernumerary),35295,39112,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 3,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN,CRL,All India,Gender-Neutral,20649,30596,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 3,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN (PwD),OPEN-PwD rank,All India,Gender-Neutral,1521,1521,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 3,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,SC,SC category rank,All India,Female-only (including Supernumerary),8574,9206,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 3,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,SC,SC category rank,All India,Gender-Neutral,5980,8451,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 3,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,ST,ST category rank,All India,Female-only (including Supernumerary),4863,4863,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 3,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,ST,ST category rank,All India,Gender-Neutral,2719,3838,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 4,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,EWS,EWS category rank,All India,Female-only (including Supernumerary),4784,4784,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 4,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,EWS,EWS category rank,All India,Gender-Neutral,4004,4232,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 4,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,OBC-NCL,OBC-NCL category rank,All India,Female-only (including Supernumerary),13744,14952,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 4,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,OBC-NCL,OBC-NCL category rank,All India,Gender-Neutral,7787,10701,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 4,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,OBC-NCL (PwD),OBC-NCL (PwD) category rank,All India,Gender-Neutral,989,989,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 4,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,OPEN,CRL,All India,Female-only (including Supernumerary),23237,33106,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 4,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,OPEN,CRL,All India,Gender-Neutral,18106,25834,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 4,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,OPEN (PwD),OPEN-PwD rank,All India,Gender-Neutral,378,378,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 4,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,SC,SC category rank,All India,Female-only (including Supernumerary),7378,7378,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 4,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,SC,SC category rank,All India,Gender-Neutral,4771,6764,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 4,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,ST,ST category rank,All India,Female-only (including Supernumerary),4383,4383,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 4,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,ST,ST category rank,All India,Gender-Neutral,3245,3417,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 4,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS,EWS category rank,All India,Female-only (including Supernumerary),4327,5359,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 4,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS,EWS category rank,All India,Gender-Neutral,3421,3990,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 4,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS (PwD),EWS (PwD) category rank,All India,Gender-Neutral,192,192,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 4,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL,OBC-NCL category rank,All India,Female-only (including Supernumerary),8526,13799,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 4,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL,OBC-NCL category rank,All India,Gender-Neutral,6559,10199,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 4,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL (PwD),OBC-NCL (PwD) category rank,All India,Gender-Neutral,609,1014,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 4,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN,CRL,All India,Female-only (including Supernumerary),21348,30414,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 4,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN,CRL,All India,Gender-Neutral,11759,24781,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 4,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN (PwD),OPEN-PwD rank,All India,Female-only (including Supernumerary),826,826,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 4,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN (PwD),OPEN-PwD rank,All India,Gender-Neutral,814,1377,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 4,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,SC,SC category rank,All India,Female-only (including Supernumerary),5715,8129,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 4,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,SC,SC category rank,All India,Gender-Neutral,4235,7465,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 4,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,SC (PwD),SC (PwD) category rank,All India,Gender-Neutral,261,334,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 4,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,ST,ST category rank,All India,Female-only (including Supernumerary),3829,4458,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 4,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,ST,ST category rank,All India,Gender-Neutral,2075,3530,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 4,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,EWS,EWS category rank,All India,Female-only (including Supernumerary),5906,6171,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 4,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,EWS,EWS category rank,All India,Gender-Neutral,4603,5281,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 4,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OBC-NCL,OBC-NCL category rank,All India,Female-only (including Supernumerary),14152,16367,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 4,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OBC-NCL,OBC-NCL category rank,All India,Gender-Neutral,9574,11875,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 4,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OBC-NCL (PwD),OBC-NCL (PwD) category rank,All India,Gender-Neutral,1199,1199,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 4,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN,CRL,All India,Female-only (including Supernumerary),35295,39112,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 4,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN,CRL,All India,Gender-Neutral,20649,30681,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 4,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN (PwD),OPEN-PwD rank,All India,Gender-Neutral,1521,1521,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 4,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,SC,SC category rank,All India,Female-only (including Supernumerary),8574,9206,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 4,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,SC,SC category rank,All India,Gender-Neutral,5980,8451,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 4,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,ST,ST category rank,All India,Female-only (including Supernumerary),4863,4863,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 4,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,ST,ST category rank,All India,Gender-Neutral,2719,3838,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,EWS,EWS category rank,All India,Female-only (including Supernumerary),4784,4784,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,EWS,EWS category rank,All India,Gender-Neutral,4004,4232,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,OBC-NCL,OBC-NCL category rank,All India,Female-only (including Supernumerary),13744,14952,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,OBC-NCL,OBC-NCL category rank,All India,Gender-Neutral,7787,10701,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,OBC-NCL (PwD),OBC-NCL (PwD) category rank,All India,Gender-Neutral,1090,1090,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,OPEN,CRL,All India,Female-only (including Supernumerary),23237,33106,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,OPEN,CRL,All India,Gender-Neutral,18106,25834,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,OPEN (PwD),OPEN-PwD rank,All India,Gender-Neutral,378,378,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,SC,SC category rank,All India,Female-only (including Supernumerary),7378,7378,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
