college_name,institute_code,year,counselling_system,round,seat_allocation_type,official_branch_name,normalized_branch,category,category_rank_type,quota,gender_pool,opening_rank,closing_rank,percentile,score,rank_type,source_id,source_page
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,1,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,ST,ST category rank,AI,Gender-Neutral,41,41,,,ST category rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,2,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,ST,ST category rank,AI,Gender-Neutral,41,41,,,ST category rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,3,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,ST,ST category rank,AI,Gender-Neutral,41,41,,,ST category rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,4,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,ST,ST category rank,AI,Gender-Neutral,41,41,,,ST category rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,5,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,ST,ST category rank,AI,Gender-Neutral,41,41,,,ST category rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,1,Regular JoSAA round,"Chemical Engineering (4 Years, Bachelor of Technology)",CHE,EWS,GEN-EWS category rank,HS,Female-only (including Supernumerary),14569,14569,,,GEN-EWS category rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,2,Regular JoSAA round,"Chemical Engineering (4 Years, Bachelor of Technology)",CHE,EWS,GEN-EWS category rank,HS,Female-only (including Supernumerary),14569,14569,,,GEN-EWS category rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,3,Regular JoSAA round,"Chemical Engineering (4 Years, Bachelor of Technology)",CHE,EWS,GEN-EWS category rank,HS,Female-only (including Supernumerary),14569,14569,,,GEN-EWS category rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,4,Regular JoSAA round,"Chemical Engineering (4 Years, Bachelor of Technology)",CHE,EWS,GEN-EWS category rank,HS,Female-only (including Supernumerary),14569,14569,,,GEN-EWS category rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,5,Regular JoSAA round,"Chemical Engineering (4 Years, Bachelor of Technology)",CHE,EWS,GEN-EWS category rank,HS,Female-only (including Supernumerary),23612,23612,,,GEN-EWS category rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,1,Regular JoSAA round,"Chemical Engineering (4 Years, Bachelor of Technology)",CHE,EWS,GEN-EWS category rank,HS,Gender-Neutral,11147,15100,,,GEN-EWS category rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,2,Regular JoSAA round,"Chemical Engineering (4 Years, Bachelor of Technology)",CHE,EWS,GEN-EWS category rank,HS,Gender-Neutral,11147,15371,,,GEN-EWS category rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,3,Regular JoSAA round,"Chemical Engineering (4 Years, Bachelor of Technology)",CHE,EWS,GEN-EWS category rank,HS,Gender-Neutral,11147,15371,,,GEN-EWS category rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,4,Regular JoSAA round,"Chemical Engineering (4 Years, Bachelor of Technology)",CHE,EWS,GEN-EWS category rank,HS,Gender-Neutral,11147,15371,,,GEN-EWS category rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,5,Regular JoSAA round,"Chemical Engineering (4 Years, Bachelor of Technology)",CHE,EWS,GEN-EWS category rank,HS,Gender-Neutral,11147,15371,,,GEN-EWS category rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,1,Regular JoSAA round,"Chemical Engineering (4 Years, Bachelor of Technology)",CHE,OBC-NCL,OBC-NCL category rank,HS,Female-only (including Supernumerary),6805,6830,,,OBC-NCL category rank,SRC003,
