college_name,institute_code,year,counselling_system,round,seat_allocation_type,official_branch_name,normalized_branch,category,category_rank_type,quota,gender_pool,opening_rank,closing_rank,percentile,score,rank_type,source_id,source_page
"National Institute of Technology, Rourkela",223,2024,JoSAA,4,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN (PwD),CRL-PwD,Home State,Gender-Neutral,226,226,,,CRL-PwD,SRC003,
"National Institute of Technology, Rourkela",223,2024,JoSAA,5,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN (PwD),CRL-PwD,Home State,Gender-Neutral,226,226,,,CRL-PwD,SRC003,
"National Institute of Technology, Rourkela",223,2024,JoSAA,1,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,SC,SC rank,Home State,Gender-Neutral,1699,2446,,,SC rank,SRC003,
"National Institute of Technology, Rourkela",223,2024,JoSAA,2,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,SC,SC rank,Home State,Gender-Neutral,2446,2941,,,SC rank,SRC003,
"National Institute of Technology, Rourkela",223,2024,JoSAA,3,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,SC,SC rank,Home State,Gender-Neutral,2446,2941,,,SC rank,SRC003,
"National Institute of Technology, Rourkela",223,2024,JoSAA,4,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,SC,SC rank,Home State,Gender-Neutral,2446,2941,,,SC rank,SRC003,
"National Institute of Technology, Rourkela",223,2024,JoSAA,5,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,SC,SC rank,Home State,Gender-Neutral,2446,2941,,,SC rank,SRC003,
"National Institute of Technology, Rourkela",223,2024,JoSAA,1,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,ST,ST rank,Home State,Gender-Neutral,1151,1283,,,ST rank,SRC003,
"National Institute of Technology, Rourkela",223,2024,JoSAA,2,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,ST,ST rank,Home State,Gender-Neutral,1151,1283,,,ST rank,SRC003,
"National Institute of Technology, Rourkela",223,2024,JoSAA,3,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,ST,ST rank,Home State,Gender-Neutral,1151,1283,,,ST rank,SRC003,
"National Institute of Technology, Rourkela",223,2024,JoSAA,4,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,ST,ST rank,Home State,Gender-Neutral,1151,1283,,,ST rank,SRC003,
"National Institute of Technology, Rourkela",223,2024,JoSAA,5,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,ST,ST rank,Home State,Gender-Neutral,1151,1283,,,ST rank,SRC003,
"National Institute of Technology, Rourkela",223,2024,JoSAA,1,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,EWS,GEN-EWS rank,All India,Gender-Neutral,536,547,,,GEN-EWS rank,SRC003,
"National Institute of Technology, Rourkela",223,2024,JoSAA,2,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,EWS,GEN-EWS rank,All India,Gender-Neutral,536,547,,,GEN-EWS rank,SRC003,
"National Institute of Technology, Rourkela",223,2024,JoSAA,3,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,EWS,GEN-EWS rank,All India,Gender-Neutral,536,547,,,GEN-EWS rank,SRC003,
"National Institute of Technology, Rourkela",223,2024,JoSAA,4,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,EWS,GEN-EWS rank,All India,Gender-Neutral,536,547,,,GEN-EWS rank,SRC003,
"National Institute of Technology, Rourkela",223,2024,JoSAA,5,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,EWS,GEN-EWS rank,All India,Gender-Neutral,547,578,,,GEN-EWS rank,SRC003,
"National Institute of Technology, Rourkela",223,2024,JoSAA,1,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OBC-NCL,OBC-NCL rank,All India,Female-only (including Supernumerary),2794,3125,,,OBC-NCL rank,SRC003,
"National Institute of Technology, Rourkela",223,2024,JoSAA,2,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OBC-NCL,OBC-NCL rank,All India,Female-only (including Supernumerary),2794,3125,,,OBC-NCL rank,SRC003,
